Filial;Item NF;Produto;Descr Prod;Unidade;Segunda UM;Quantidade;Vlr.Unitario;Vlr.Total;Vlr.IPI;Vlr.ICMS;Tipo Entrada;Cod. Fiscal;Centro Custo;Ordem Servic;Ord Producao;Desc.Item;Aliq. IPI;Aliq. ICMS;Peso total;Natureza;C Contabil;Forn/Cliente;Loja;Item Conta;Documento;No do Pedido;Item do Ped.;Armazem;Serie;DT Digitacao;Qtde 2a UM;It.Doc Orig.;Docto. Orig.;Serie Orig.;Numero do CQ;ICMS Solid.;Ret. ICMS;Ident. PD3;Base Icms;Desconto;Lote Fornec.;Vlr.Base IPI;Lote;Sub-Lote;Valid. Lote;Chassi;Vlr.I.I.;TEC/NCM/QUAL;Num. Conhec.;Sit.Tribut.;Imobilizado;ICMS Comple.;Vlr. Frete;Rateio;Vlr. Despesa;Base de IRRF;Aliq. IRRF;Valor IRRF;Base de ISS;Aliq. ISS;Valor do ISS;Base de INSS;Aliq. INSS;Vlr. do INSS;Local Exter.;Classe Valor;Cod.Servico;Status Serv.;Endereco Ini;Estr.Fisica;Dsc.Est.Fis.;Regra WMS;Qt.Vinc.PCC.;Potencia Lot;Seq.Estrut.;TES Selecion;Grade;Item Grade;Vlr. Fethab;Ab. Val INSS;Base Fethab;Desc. ICMS;Item Vinculo;Grp.Nat.Rec.;Valor Cofins;Aliq. Fabov;Vinculo Doc.;Data Fabric.;Base Cofins;Base Facs;Base CSLL;Vlr Est Cred;Tab.Nat.Rec.;Abat. Mat.;Vlr. Fabov;Base Fabov;Cod. Norma;Base Pis;Aliq. Facs;Val Ant.ICMS;Aliq ICMS So;Vinc. Serie;Abatim. ISS;Sld.Depend.;Aliq. Fethab;Crd Pres Sim;Dt.Fim N.R.;Vlr. Facs;Cod.Nat.Rec.;Conferencia;Pr.Fundersul;Cod.Cat83;Cre.Pres. PR;Vlr FUNRURAL;Aliq Import;Tem Garantia;Bas.FUNRURAL;C Repos.4a M;ICMS ST Ante;Valor PIS;Base do SEST;Crd Pres SC;C Reposicao;C Repos.5a M;Valor SEST;Vl.Fundersul;Aliq. Pis;Alq FUNRURAL;Repos.2a M;Operador;Valor CSLL;B.ICMS ST An;Aliq. Cofins;UFERMS;Aliq. SEST;C Repos.3a M;Vl.Inc.Leite;Pr.Inc.Leite;Abatim. INSS;Val. COF M.;Marca;Vl.Senar;Base Senar;Val. PIS M.;Aliq.Senar;Cont. Imp.;Cod. Projeto;Id CFC;Codigo FCI;Vl.Cide;Base Cide;Aliq.Cide;Vl.ISS CPM;Bs.ISS CPM;Aliq. Famad;Alq.ISS CPM;Base Famad;Vlr. Famad;VL.Fumipeq;Base FUMIPEQ;Aliq.Fumipeq;Desc.Z.Franc;Val.Pis.ZFM;Val.Cof.ZFM;Enq. IPI;Base CPRB;Valor CPRB;Alíquota CPR;ICMS Difal;Perc. Origem;Perc. Destin;FECP Comp.;Aliq Comp.;Valor FECP;Fat.Desc.ICM;Val.Desc.ICM;Vlr.FUNDESA;Base FUNDESA;Aliq.FUNDESA;Vlr. IMA-MT;Base IMA-MT;Aliq. IMA-MT;Vlr.FASE-MT;Base FASE-MT;Aliq.FASE-MT;ICMS ST For;Cód Sit SN;Bas.INSS.Pt;Perc.INSS.Pt;Val.INSS.Pt;Cod.Fis.Forn;Numero CNO;Tipo Entrada;C. Trib. Mun;Tipo Repasse;Abat. Alim.;Aliq.FEEF.RJ;Bas.FEEF.RJ;Val.FEEF.RJ;Cod Nota Emp;Item Nt Emp;Ident.Exp.;Hr. Ult. Exp;Rev.Estrutur;Id DCF;Cod Distrib;Romaneio;Cód. Safra;Ctr. Orig.;Item Rom.;NFP Num.;NFP Serie;Vlr.OP.Dif;Aliq FCP Ant;A.ICMS ST An;Base FCP Ant;Vlr. FCP Ant;Sld. Export.;Val.PROT.GO;Bas.PROT.GO;Aliq.PROT.GO;Base FCP ST;Ind.Fcp.Aux.;Base FCP Pr.;Base FCP Cmp;Fat Direto;Dedução;Retenção;Cta Receita;Obs Cont;Obs Fisco;Tit ObsFisco;Tit ObsContr
0101;0001;PN015189;GOODYEAR G658 1100/R22 DI;UN;UN;8;2464.25;19714;0;3548.52;001;1126;160206;;;0;0;18;0;21821;31206005;45987005;0159;;000088982;044320;0001;01;001;10/03/2023;8;;;;;0;0;;19714;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;10/03/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;1097.6;0;0;0;0;0;0;0;1.65;0;0;;0;24133.76;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;91A1DF02-DC40-408F-96D3-29642FFF5A60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;18;0;0;8;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;PN015189;GOODYEAR G658 1100/R22 DI;UN;UN;2;2464.43;4928.86;0;887.19;001;1126;160206;;;0;0;18;0;21821;31206005;45987005;0159;;000089004;044392;0001;01;001;10/03/2023;2;;;;;0;0;;4928.86;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;10/03/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;275.08;0;0;0;0;0;0;0;1.65;0;0;;0;6048.44;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;91A1DF02-DC40-408F-96D3-29642FFF5A60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;18;0;0;2;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;PN015185;GOODYEAR KMAX D 295/80R22.5 TR;UN;UN;4;2706.85;10827.4;0;1948.93;001;1126;120303;;;0;0;18;0;21821;31206005;45987005;0159;;000089192;044715;0001;01;001;22/03/2023;4;;;;;0;0;;10827.4;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;22/03/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;584.72;0;0;0;0;0;0;0;1.65;0;0;;0;12857.12;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;1B3A01DD-CCDE-45C8-9195-A7BD1C75C430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;18;0;0;4;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0002;PN015185;GOODYEAR KMAX D 295/80R22.5 TR;UN;UN;3;2706.85;8120.55;0;1461.7;001;1126;120303;;;0;0;18;0;21821;31206005;45987005;0159;;000089192;044715;0001;01;001;22/03/2023;3;;;;;0;0;;8120.55;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;22/03/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;438.54;0;0;0;0;0;0;0;1.65;0;0;;0;9642.84;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;18;0;0;3;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0003;PN015185;GOODYEAR KMAX D 295/80R22.5 TR;UN;UN;1;2706.85;2706.85;0;487.23;001;1126;120303;;;0;0;18;0;21821;31206005;45987005;0159;;000089192;044715;0001;01;001;22/03/2023;1;;;;;0;0;;2706.85;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;22/03/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;146.18;0;0;0;0;0;0;0;1.65;0;0;;0;3214.28;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;B0653572-32C7-4FEE-BD9B-FF343877B82E;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;18;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;PN015188;GOODYEAR KMAX S 275/80R22.5 DI;UN;UN;1;2246.18;2246.18;0;404.31;001;1126;120303;;;0;0;18;0;21821;31206005;45987005;0132;;000065652;045130;0001;01;001;31/03/2023;1;;;;;0;0;;2246.18;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;31/03/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;121.3;0;0;0;0;0;0;0;1.65;0;0;;0;2667.27;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;A7A7DB4F-8656-424B-94D5-202287881C17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;18;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;PN015187;GOODYEAR KMAX S 295/80R22.5 DI;UN;UN;4;2377.47;9509.88;0;1711.78;001;1126;160206;;;0;0;18;0;21821;31206005;45987005;0159;;000089454;045276;0001;01;001;14/04/2023;4;;;;;0;0;;9509.88;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;14/04/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;537.52;0;0;0;0;0;0;0;1.65;0;0;;0;11819.16;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;C4469A26-D3EE-409A-AB1E-0C5491906629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;18;0;0;4;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0002;PN015185;GOODYEAR KMAX D 295/80R22.5 TR;UN;UN;4;2706.85;10827.4;0;1948.93;001;1126;160206;;;0;0;18;0;21821;31206005;45987005;0159;;000089420;045328;0002;01;001;11/04/2023;4;;;;;0;0;;10827.4;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;11/04/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;590.76;0;0;0;0;0;0;0;1.65;0;0;;0;12989.64;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;18;0;0;4;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;PN015189;GOODYEAR G658 1100/R22 DI;UN;UN;5;2464.25;12321.25;0;2217.83;001;1126;160206;;;0;0;18;0;21821;31206005;45987005;0159;;000089420;045328;0001;01;001;11/04/2023;5;;;;;0;0;;12321.25;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;11/04/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;665.4;0;0;0;0;0;0;0;1.65;0;0;;0;14631;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;91A1DF02-DC40-408F-96D3-29642FFF5A60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;18;0;0;5;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;PN015189;GOODYEAR G658 1100/R22 DI;UN;UN;2;2464.25;4928.5;0;887.13;001;1126;160206;;;0;0;18;0;21821;31206005;45987005;0300;;000180676;045398;0001;01;001;14/04/2023;2;;;;;0;0;;4928.5;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;14/04/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;274.8;0;0;0;0;0;0;0;1.65;0;0;;0;6042.46;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;91A1DF02-DC40-408F-96D3-29642FFF5A60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;18;0;0;2;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;PN015188;GOODYEAR KMAX S 275/80R22.5 DI;UN;UN;4;2246.18;8984.72;0;1617.25;001;1126;160206;;;0;0;18;0;21821;31206005;45987005;0282;;000458970;045399;0001;01;001;17/04/2023;4;;;;;0;0;;8984.72;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;17/04/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;482.36;0;0;0;0;0;0;0;1.65;0;0;;0;10606.6;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;A7A7DB4F-8656-424B-94D5-202287881C17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;18;0;0;4;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;PN015189;GOODYEAR G658 1100/R22 DI;UN;UN;1;2464.25;2464.25;0;443.57;001;1126;120303;;;0;0;18;0;21821;31206005;45987005;0250;;000059032;045495;0001;01;001;25/04/2023;1;;;;;0;0;;2464.25;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;25/04/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;130.53;0;0;0;0;0;0;0;1.65;0;0;;0;2870.16;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;91A1DF02-DC40-408F-96D3-29642FFF5A60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;18;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;PN015233;DUNLOP SP350A 1100 R22 LISO;UN;UN;6;1963.24;11779.44;153.13;477.3;001;2126;160206;;;0;1.3;4;0;21821;31206005;13816470;0001;;000162242;045669;0001;01;001;19/04/2023;6;;;;;3513.35;0;;11932.57;0;;11779.44;;;  /  /    ;;0;;;000;;1670.56;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;19/04/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;1.65;0;0;;0;0;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0002;PN015234;DUNLOP SP835 295/80 BORRACHUDO;UN;UN;4;2.133.655;8534.62;110.95;345.83;001;2126;160206;;;0;1.3;4;0;21821;31206005;13816470;0001;;000162242;045669;0002;01;001;19/04/2023;4;;;;;0;0;;8645.57;0;;8534.62;;;  /  /    ;;0;;;000;;1210.38;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;19/04/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;1.65;0;0;;0;0;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;PN015232;DUNLOP SP320 295/80 DIRECIONAL;UN;UN;20;20.054.585;40109.17;521.42;4875.67;001;2126;160206;;;0;1.3;12;0;21821;31206005;13816470;0001;;000162245;045670;0001;01;001;19/04/2023;20;;;;;2972.97;0;;40630.59;0;;0;;;  /  /    ;;0;;;000;;2437.84;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;19/04/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;1.65;0;0;;0;0;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;0F85DD5A-1FB6-487E-BF3A-16188E353A97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;PN015185;GOODYEAR KMAX D 295/80R22.5 TR;UN;UN;8;2706.85;21654.8;0;3897.86;001;1126;120303;;;0;0;18;0;21821;31206005;45987005;0282;;000464070;046106;0001;01;001;10/05/2023;8;;;;;0;0;;21654.8;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;10/05/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;1145.28;0;0;0;0;0;0;0;1.65;0;0;;0;25183.92;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;18;0;0;8;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0002;PN015185;GOODYEAR KMAX D 295/80R22.5 TR;UN;UN;4;2706.85;10827.4;0;1948.93;001;1126;120303;;;0;0;18;0;21821;31206005;45987005;0282;;000466940;046418;0002;01;001;17/05/2023;4;;;;;0;0;;10827.4;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;17/05/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;572.64;0;0;0;0;0;0;0;1.65;0;0;;0;12591.96;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;1B3A01DD-CCDE-45C8-9195-A7BD1C75C430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;18;0;0;4;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;PN015188;GOODYEAR KMAX S 275/80R22.5 DI;UN;UN;6;2261.9;13571.4;0;2442.85;001;1126;120303;;;0;0;18;0;21821;31206005;45987005;0282;;000466940;046418;0001;01;001;17/05/2023;6;;;;;0;0;;13571.4;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;17/05/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;717.78;0;0;0;0;0;0;0;1.65;0;0;;0;15783.3;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;A7A7DB4F-8656-424B-94D5-202287881C17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;18;0;0;6;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0003;PN015227;GOODYEAR G8 900/R22 (LISO);UN;UN;4;1475.94;5903.76;0;1062.68;001;1126;120303;;;0;0;18;0;21821;31206005;45987005;0282;;000466940;046418;0003;01;001;17/05/2023;4;;;;;0;0;;5903.76;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;17/05/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;273.04;0;0;0;0;0;0;0;1.65;0;0;;0;6003.76;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;C358B01D-28AA-4111-A7B8-FF0867D5C6E0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;18;0;0;4;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;PN015232;DUNLOP SP320 295/80 DIRECIONAL;UN;UN;40;17.719.297;70877.19;921.4;8615.83;001;2126;120303;;;0;1.3;12;0;21821;31206005;13816470;0001;;000165571;046590;0001;01;001;31/05/2023;40;;;;;5253.56;0;;71798.59;0;;70877.19;;;  /  /    ;;0;;;000;;4307.92;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;31/05/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;1.65;0;0;;0;0;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;0F85DD5A-1FB6-487E-BF3A-16188E353A97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;PN015232;DUNLOP SP320 295/80 DIRECIONAL;UN;UN;40;17.719.297;70877.19;921.4;8615.83;001;2126;120303;;;0;1.3;12;0;21821;31206005;13816470;0001;;000167647;047073;0001;01;001;26/06/2023;40;;;;;5253.56;0;;71798.59;0;;70877.19;;;  /  /    ;;0;;;000;;4307.92;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;26/06/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;1.65;0;0;;0;0;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;0F85DD5A-1FB6-487E-BF3A-16188E353A97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;PN015227;GOODYEAR G8 900/R22 (LISO);UN;UN;4;1481;5924;0;1066.32;001;1126;120303;;;0;0;18;0;21821;31206005;43242858;0005;;000086824;047810;0001;01;001;31/07/2023;4;;;;;0;0;;5924;0;;0;;;  /  /    ;;0;;;000;;0;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;31/07/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;1.65;0;0;;0;0;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;C358B01D-28AA-4111-A7B8-FF0867D5C6E0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;;;;;
0101;0001;PN015234;DUNLOP SP835 295/80 BORRACHUDO;UN;UN;10;1.838.018;18380.18;238.94;744.76;001;2126;120303;;;0;1.3;4;0;21821;31206005;13816470;0001;;000170776;048111;0001;01;001;14/08/2023;10;;;;;3178.88;0;;18619.12;0;;18380.18;;;  /  /    ;;0;;;000;;2606.68;0;Nao;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;0;;001;;;0;0;0;0;;;0;0;;14/08/2023;0;0;0;0;;0;0;0;;0;0;0;18;;0;0;0;0;  /  /    ;0;;;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;1.65;0;0;;0;0;7.6;0;0;0;0;0;0;0;;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;;;;;0;0;0;0;;;;;;;;;;;;;;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;;;;;
